restaurant,account,name,level,comment_star,comment,
寅樂屋,58035b8723679c31e957b373,Lu Lu,銀級會員(36則評論),0,好吃好吃～但覺得有點偏貴，牛肉咖哩辣度會讓不敢吃辣的和很多水XD+ 1分享,
寅樂屋,559f9a102756dd2f51e46841,Hsing-Chieh Lin,(7則評論),4,濃醇的咖喱配上半生熟蛋黃入口的滑順口感，還不錯👍+ 2分享,
寅樂屋,55730b082756dd0527c5b129,跟著小虫吃喝玩樂,愛食記部落客(441篇食記),0,寅樂屋咖哩|藏在信義區巷弄內的人氣咖哩店+ 9分享開啟食記›,
寅樂屋,54d717fd2756dd4c31dd21cd,羅琇文,銀級會員(29則評論),0,"日式咖哩配貝殼麵也很好吃!!半熟蛋超好吃,菜單簡單不多樣。裝璜我很喜歡，就是位子小了點，但整體還是很讚的!+ 1分享",
寅樂屋,56729d8e2756dd4461a79c6d,陳建役,(3則評論),0,"點了牛肉咖哩+半熟蛋絕配!!小菜福神漬沒特色裝潢很有日本小吃店,讚+ 1分享",
寅樂屋,54d1c0292756dd3a05371046,李米的大餐小食,愛食記部落客(502篇食記),0,寅樂屋Torarakuya‧ 咖哩&珈琲 -台北/信義安和/延吉街/光復南路+ 3分享開啟食記›,
寅樂屋,54bfededd4fdab1822a65261,Rita Chung,(6則評論),0,肉塊很少，主要是吃醬+ 1分享,
寅樂屋,5346750540d18d3cf163d904,王獅子,愛食記部落客(881篇食記),0,台北 信義 咖啡人的日式咖哩專賣 寅樂屋Torarakuya Taipei + 10分享開啟食記›,
寅樂屋,564e77012756dd2c216e1d59,毛毛LadyMoko,愛食記部落客(757篇食記),0,【台北大安】寅樂屋ToraRakuYa。日式咖哩手沖咖啡小食堂♥復古日式店家超有fu(信義安和|101世貿|延吉街)+ 1分享開啟食記›,
寅樂屋,54b114cad4fdab6e505f89ec,淺藍,愛食記部落客(1325篇食記),0,寅樂屋～專賣 咖哩 咖啡 的小食堂+ 5分享開啟食記›,
寅樂屋,551cccda2756dd4597ed18fd,老K,愛食記部落客(1416篇食記),0,復古的日式小食堂 賣著簡單的日式咖哩-寅樂屋Torarakuya-Taipei@捷運信義安和站@通化夜市(臨江夜市)+ 7分享開啟食記›,
寅樂屋,549432c5d4fdab0f73fcd429,寶兒的Life,愛食記部落客(364篇食記),0,台北-寅樂屋Torarakuya♥咖哩飯專賣店+ 46分享開啟食記›,
寅樂屋,54c4e22f2756dd1b2ce63a2c,美食猛男阿一一,愛食記部落客(722篇食記),0,捷運信義安和站美食 寅樂屋 日式咖哩小食堂～薑汁巧克力配溫潤咖哩+ 1分享開啟食記›,
寅樂屋,53a466a76f345b73b0ed059a,周花花，甲飽沒,愛食記部落客(1680篇食記),0,信義安和站 寅樂屋咖哩 巷弄內深夜食堂+ 9分享開啟食記›,
寅樂屋,54afa588d4fdab532a18b124,日嚐旅行,愛食記部落客(181篇食記),5,【食台北│寅樂屋 Torarakuya】咖哩咖啡復古日式小食堂+ 3分享開啟食記›,
寅樂屋,53a0656b6f345b0728617086,絲黛小姐 S,愛食記部落客(283篇食記),0,【台北 大安 / 寅樂屋咖啡咖哩小食堂】咖啡X威士忌X咖哩，平實的美味+ 1分享開啟食記›,
寅樂屋,53bdcbdfd4fdab09ca3909e3,Vivi醬,愛食記部落客(324篇食記),0,寅樂屋咖啡咖哩小食堂~ 日式咖哩 文青老宅 低調巷弄 + 5分享開啟食記›,
寅樂屋,557bf1802756dd396171eb51,摩卡男孩,愛食記部落客(250篇食記),0,珈琲小食堂 日式咖哩飯寅樂屋+ 1分享開啟食記›,
寅樂屋,55e513b32756dd75cdcda671,葉癮評饗,愛食記部落客(1450篇食記),0,特色咖啡、食堂咖哩飯。寅樂屋 Torarakuya-Taipei / 延吉街(光復信義路口)+ 1分享開啟食記›,
寅樂屋,54be52b4d4fdab6e4dbdbbe0,柔藍食單,愛食記部落客(1604篇食記),0,[食記] 台北 寅樂屋+ 1分享開啟食記›,
寅樂屋,544e8634d4fdab4f468379e9,Claire 食旅記事,愛食記部落客(228篇食記),0,寅樂屋 (附菜單)－－ 共三訪，老房改造復古風情的日式咖哩飯&咖啡食堂+ 1分享開啟食記›,
寅樂屋,54ac229cd4fdab6eca38e0ea,愛吃鬼芸芸,愛食記部落客(2503篇食記),0,寅樂屋咖哩＠捷運信義安和站美食+ 2分享開啟食記›,
寅樂屋,5620f9e12756dd2056c21c2c,ifunny艾方妮,愛食記部落客(813篇食記),0,寅樂屋~日式風味咖哩飯令人錯入時空的溫暖小食堂~+ 1分享開啟食記›,
寅樂屋,54a79353d4fdab44268f07dd,快揪我の吃喝玩樂,愛食記部落客(411篇食記),0,捷運安和站-寅樂屋+ 1分享開啟食記›,
寅樂屋,53c2a69dd4fdab6900c0863b,Ellen's 食&旅誌,愛食記部落客(1399篇食記),0,寅樂屋 ToraRakuYa 日式咖哩 手沖咖啡 小食堂+ 1分享開啟食記›,
寅樂屋,539fe1fe6f345b319c640474,雪嫩 Shannon,愛食記部落客(695篇食記),0,*寅樂屋 Torarakuya*好吃的日式咖哩(捷運信義線信義安和站)+ 4分享開啟食記›,
寅樂屋,53e44810d4fdab32081d53ca,李小瑜,愛食記部落客(511篇食記),0,寅樂屋Torarakuya日式咖哩+ 1分享開啟食記›,
寅樂屋,53bdf3bdd4fdab213072997b,斑比Banbi,愛食記部落客(1380篇食記),0,寅樂屋 美味的日式咖哩與咖啡 (台北大安區延吉街美食)(捷運信義線信義安和站)+ 1分享開啟食記›,
寅樂屋,54b7877cd4fdab2063af580a,yado．美食．旅行,愛食記部落客(987篇食記),0,【台北】寅樂屋小食堂 Torarakuya‧咖哩&珈啡+ 1分享開啟食記›,
寅樂屋,54c05c97d4fdab18219031ed,迴紋針‧食攝幸也,愛食記部落客(371篇食記),0,老房子尋味：寅樂屋Torarakuya咖哩咖啡專賣+ 1分享開啟食記›,
MaMa's 鐵鍋早午餐,53e793e7d4fdab0288fab9f3,張小玉,銀級會員(15則評論),4.5,現點現做，酥皮無話說～不油膩～～但（乾了點），還是巴克斯深得我心～～下回再來試試店家的三明治^_^（服務親切和善值得提一下）表示讚賞分享,
MaMa's 鐵鍋早午餐,54ddafec2756dd76b8e10cd5,小公主Irene,愛食記部落客(1718篇食記),0,小巨蛋美食，美式早午餐，手作漢堡/鐵鍋蛋餅/早午餐/現打果汁．MaMa’s 鐵鍋早午餐表示讚賞分享開啟食記›,
MaMa's 鐵鍋早午餐,551cccda2756dd4597ed18fd,老K,愛食記部落客(1416篇食記),0,餐點多到眼花瞭亂的人氣早午餐-MAMA'S 鐵鍋早午餐@台北小巨蛋站@健康路+ 2分享開啟食記›,
MaMa's 鐵鍋早午餐,5d81f5d822613927c640653a,Kayla Wang,(4則評論),3,覺得蠻普通搞不懂生意怎麼這麼好表示讚賞分享,
MaMa's 鐵鍋早午餐,5d6f33798c906d7700e397b8,鄭雅凡,(1則評論),5,餐點好吃，重點CP值高表示讚賞分享,
MaMa's 鐵鍋早午餐,59b901a222613946771733d2,梁馨蘋,銀級會員(11則評論),4.5,明太子雞腿烘蛋好吃！捲餅跟三明治普通偏上但有自己的特色表示讚賞分享,
MaMa's 鐵鍋早午餐,5657140e2756dd7649f43dee,魚樂分享誌•小魚,愛食記部落客(707篇食記),0,MAMA’S 鐵鍋早午餐｜小巨蛋站美食+ 3分享開啟食記›,
MaMa's 鐵鍋早午餐,5c2394f3f524687fc8e32cca,蘇珊大嬸,(5則評論),4.5,MaMa's 鐵鍋早午餐．平價又好吃的早午餐+ 1分享開啟食記›,
阿剛泰式主題餐廳,5dd0de9722613962ec9b863e,Vicky Hu,(1則評論),0,菜量超級少，兩人花400元幾乎都在吃白飯而已！很差表示讚賞分享,
阿剛泰式主題餐廳,5c9cbd76226139269e82bd1c,林燕娟,(1則評論),0,真的是非常不老實的店家，餐點也非常不怎麼樣， 同意其他評論者一顆星都嫌太多的看法。用餐前先詢問店家商業午餐的內容，店家說有附甜點， 就只點了一份商業午餐 。用完餐叫他們可上甜點了，他們問說摩摩喳喳是嗎， 回答好，吃完餐去結帳發現多算甜點的錢， 店家說摩摩喳喳是你口頭說好要點的，非常不誠實作生意的店。回來一查才知道這間店不老實的作法已經不是第一次， 被騙就是一次而已，要踏進這間店真的要三思。表示讚賞分享,
阿剛泰式主題餐廳,53bdcbdfd4fdab09ca3909e3,Vivi醬,愛食記部落客(324篇食記),0,阿剛雲泰創作料理+ 1分享開啟食記›,
阿伯蛋包麵,5dc05ad2d6895d7e69509987,James Lin,(1則評論),5,古早味美食，看起來簡單，乾麵、榨菜、豆乾、荷包蛋、豬油、醬油，組合起來卻有意想不到的美味。每次去之前都告訴自己小碗就夠飽了，但到店門口總忍不住點了大碗。老老板還會不定時奉茶給每桌客人，感覺很溫馨。+ 1分享,
阿伯蛋包麵,54ac229cd4fdab6eca38e0ea,愛吃鬼芸芸,愛食記部落客(2503篇食記),0,阿伯蛋包麵，半熟荷包蛋+古早味乾麵老店，萬華區早午餐宵夜美食(姊姊食記)+ 7分享開啟食記›,
阿伯蛋包麵,57fa0e7b23679c3dc21d1b57,Yung Song,(1則評論),4.5,好吃+ 1分享,
阿伯蛋包麵,5361012040d18d098374cc43,醜女食記,愛食記部落客(177篇食記),0,阿伯蛋包麵‧兩塊豆干+荷包蛋+滷汁油麵，單純的古早味小吃從凌晨三點半就吃得到!!! + 14分享開啟食記›,
阿伯蛋包麵,57be5bb72756dd6a456a01c3,Vicky Chang,(4則評論),0,便宜又大碗，60元有一碗麵+貢丸湯，好吃。但是沒有好吃到需要大老遠跑去吃。表示讚賞分享,
阿伯蛋包麵,53ff2f10d4fdab1bd2f05bbd,愛小莎,愛食記部落客(659篇食記),0,阿伯蛋包麵＠簡單乾麵也有好滋味的巷弄美食～半夜開到下午，深夜食堂無誤！+ 19分享開啟食記›,
阿伯蛋包麵,551cccda2756dd4597ed18fd,老K,愛食記部落客(1416篇食記),0,阿伯蛋包麵@萬華@捷運龍山寺站表示讚賞分享開啟食記›,
VEGETEJIYA 菜豚屋,58eae231699b6e777bbb27f0,王俊傑,紫級會員(156則評論),4.5,林森北超好吃的日式韓國烤肉店～上等生三層肉（169）：雖然是最普通的肉，但是我覺得就是這個簡單所以最好吃。吃起來又肥又瘦，口感很好～羅勒三層肉（179）：肉加上羅勒醬，我個人是不喜歡。秘傳醬三層肉（179）：吃起來很香又微辣，非常下飯！蒜味三層肉（179）：蒜味非常濃厚，適合大蒜狂熱份子。牛橫隔膜（299）：非常好吃的一道肉，口感滑嫩但又有點嚼勁、香味十足。蔬菜韓式春雨（99）：春雨很下飯喔～可惜份量有點少。泡菜（續一次50）：配生菜包肉一起吃，味道很好～豆芽菜（續一次50）：個人對豆芽菜還好。生菜（免費，可以一直續）：我記得好像有分兩種，一種是常見的、另外一種比較苦。Ps.肉類，店員都會幫你烤。基本上不用動手，坐著等吃就好～我覺得這是一家很適合聚餐或是慶祝的店，但是記得要提早預約喔！+ 1分享,
VEGETEJIYA 菜豚屋,5a847973f5246807759fdb84,Lion Shin,(1則評論),0,很雷  和菜豚屋完全不同，六個大人加點到六千  還沒吃飽表示讚賞分享,
VEGETEJIYA 菜豚屋,54727f9ed4fdab3c7128a47f,Aileen開心過生活,愛食記部落客(82篇食記),4.5,"『菜豚屋』韓風日骨的生菜包肉,讓吃燒肉也可以很健康表示讚賞分享開啟食記›",
VEGETEJIYA 菜豚屋,55a7d3c5699b6e585a923ff9,Migu的美食天地,愛食記部落客(49篇食記),0,VEGE TEJI YA 菜豚屋 林森店 →菜肉合體，生菜滿滿+ 3分享開啟食記›,
VEGETEJIYA 菜豚屋,543ab6b2d4fdab1c553e5ae2,施,紫級會員(103則評論),3.5,他說他叫美豚屋店小小的生菜可以續點菜的模式有點搞不懂肉有很多口味+ 2分享,
VEGETEJIYA 菜豚屋,5946966e699b6e20c35e9739,Jerry Liu,(1則評論),1,這家不是真的菜豚屋！不要被照片騙了⋯⋯它只是copy菜豚屋的菜單，餐點都不OK，排煙孔會滴油，當天用餐只要我們一桌，服務生三位還忙不過來，是不是很扯！表示讚賞分享,
VEGETEJIYA 菜豚屋,58a03ee42756dd02daef5243,Olina Huang,(7則評論),4,👍+ 2分享,
VEGETEJIYA 菜豚屋,537428b940d18d1ee94bf2b5,Angela🌵,金級會員(69則評論),4.5,五花肉口味蠻多也有許多小配菜可以選擇最重要的是包肉生菜很新鮮又好吃！可以無限續點～甜點的冰也很好吃推薦推薦👍🏻+ 8分享,
VEGETEJIYA 菜豚屋,5921832123679c5d74d34b4d,林靜,(5則評論),4,很好吃，也吃的很飽只可惜我覺得抽風效果不佳表示讚賞分享,
VEGETEJIYA 菜豚屋,58e1f0ef699b6e07e7b564f5,Becky Fan,銀級會員(27則評論),4,東西好吃⋯⋯服務生很熱情🤗🤗🤗+ 1分享,
VEGETEJIYA 菜豚屋,5700047b699b6e73e6b8c30b,張芮,紫級會員(119則評論),0,表示讚賞分享,
VEGETEJIYA 菜豚屋,55eca522699b6e6fc83f1a65,傅冠程,(2則評論),0,桃園人？表示讚賞分享,
VEGETEJIYA 菜豚屋,54abb439d4fdab62075d706b,冰淇淋妹,愛食記部落客(574篇食記),0,VEGETEJIYA菜豚屋 林森店 菜肉一起吃 健康水噹噹 日本來台韓式有機生菜燒烤+ 6分享開啟食記›,
VEGETEJIYA 菜豚屋,573405b82756dd7435aa9875,謝芷君,(8則評論),0,這是一家韓式料理店✨跟之前吃過的韓式料理比起來這家真的蠻好吃的👏👏👏一進去還給你一張紙 貼在身上防止弄髒衣服(後面我們跟店員借麥克筆在上面塗鴉 超可愛哈哈)菜包泡菜.肉加一些起司 味道超棒🌯有兩種不同的起司 一種是明太子的明太子的偏鹹 另一種奶香味重 偏甜的不太記得價位欸 好像四個人三千多但吃的真的很飽 👉濟州飯真的超推😍😍😍👈如果下次再來這的理由 一定就是這個飯了😆然後他的冰品甜點也好好吃 點了巧克力跟黃豆粉會點黃豆粉因為菜單上寫著大推 當然要來吃一下啊兩個比起來 黃豆粉口味真的超好吃👍👍👍👍對於特愛巧克力的我 竟然把巧克力口味晾在一邊...好啦 其實巧克力的也真的不錯啦～～黃豆粉口味裡面有紅豆跟小麻糬 味道融合在一起真的好棒 跟外面ㄍㄡˊㄍㄡˊ的麻糬不一樣他很Q咬下去 甜甜的～ 配上冰淇淋跟紅豆 根本絕配💕💕總之 如果想吃韓式料理的人 真的可以去試試看🤔裡面的東西都很好吃 氣氛也很不錯😚😚😚表示讚賞分享,
VEGETEJIYA 菜豚屋,556fd242699b6e4261ae0cce,施宜君,銀級會員(13則評論),0,肉質超好 推推👍🏼表示讚賞分享,
VEGETEJIYA 菜豚屋,54aaaf5ed4fdab412286ae40,加小菲愛碎碎唸,愛食記部落客(425篇食記),0,【台北中山區】 ♧VEGETEJIYA 菜豚屋林森店♧小農契作新鮮有機生菜VS多種配料混搭吃出新風味．吃烤肉也可以很健康表示讚賞分享開啟食記›,
VEGETEJIYA 菜豚屋,56161fd32756dd731534a31d,真妮4,愛食記部落客(392篇食記),0,VEGETEJIYA菜豚屋/林森店。生菜包肉甩油健康吃肉。日式韓風生菜包肉專賣店。+ 4分享開啟食記›,
VEGETEJIYA 菜豚屋,54cbaee52756dd349e0323e4,Maruko與美食有個約會,愛食記部落客(1148篇食記),0,日本來的韓國烤肉VEGETEJIYA菜豚屋生菜包肉小學生餐盤吃法多變化。台北林森店+ 8分享開啟食記›,
VEGETEJIYA 菜豚屋,5620f9e12756dd2056c21c2c,ifunny艾方妮,愛食記部落客(813篇食記),0,VEGETEJIYA菜豚屋/林森店~生菜包肉專賣店+ 6分享開啟食記›,
VEGETEJIYA 菜豚屋,537add3840d18d4be9769f23,Alina 愛琳娜,愛食記部落客(561篇食記),0,台北中山 VEGETEJIYA 菜豚屋 林森店 韓風日骨韓式烤肉 有機生菜包肉健康好吃+ 1分享開啟食記›,
VEGETEJIYA 菜豚屋,539521c740d18d4f95017815,希薇亞の食在玩味,愛食記部落客(860篇食記),0,VEGETEJIYA菜豚屋。日式韓國烤豬肉，生菜包肉專賣店 (林森店)+ 3分享開啟食記›,
VEGETEJIYA 菜豚屋,55654937699b6e3d4769fedd,訪羽玩食趣,愛食記部落客(314篇食記),0,包肉生菜吃到飽VEGETEJIYA菜豚屋林森店/中山站美食/七條通美食+ 6分享開啟食記›,
VEGETEJIYA 菜豚屋,53ce382dd4fdab541b6bd085,🍪reo liu,銀級會員(21則評論),0,整體來說很一般而且點一份599元套餐吃不飽，燙在裡的豆腐湯湯真的非常少且沒什麼味道很淡！！吃完莫名の空虛感。表示讚賞分享,
VEGETEJIYA 菜豚屋,53a466a76f345b73b0ed059a,周花花，甲飽沒,愛食記部落客(1680篇食記),0,VEGE TEJI YA菜豚屋 日韓混搭超好吃生菜包肉！捷運中山站聚會餐廳推薦+ 107分享開啟食記›,
下港吔羊肉專賣店,54e41f9a2756dd560a9c0203,Nash，神之領域,愛食記部落客(1649篇食記),0,下港吔羊肉專賣店|民權西路美食-台北羊肉爐推薦 (菜單價錢)+ 6分享開啟食記›,
下港吔羊肉專賣店,54fc75cf2756dd151b235a1f,PEKO,愛食記部落客(983篇食記),0,下港吔羊肉爐、羊肉專賣店｜台北羊肉爐推薦、民權西路站美食｜下港吔羊肉爐菜單+ 3分享開啟食記›,
下港吔羊肉專賣店,5693c0c62756dd38399bc671,Lucy,銀級會員(21則評論),3.5,點一般的羊肉爐湯底 覺得還好可能點錯了吧～看人家都推紅燒的不過湯還蠻好喝的表示讚賞分享,
下港吔羊肉專賣店,5550742a2756dd6caa850068,Wen Huang,金級會員(70則評論),0,表示讚賞分享,
下港吔羊肉專賣店,5d00c91122613953e54c6797,張傑克JackChang,愛食記部落客(38篇食記),4,食|台北下港吔羊肉專賣店-羊肉爐 ： 張傑克 JACKCHANG表示讚賞分享開啟食記›,
下港吔羊肉專賣店,54b68edad4fdab0139edd942,開朗少女,愛食記部落客(272篇食記),0,(點餐必看)下港吔羊肉爐 從岡山紅到中山！地表最強羊肉爐，必點羊小排+ 2分享開啟食記›,
下港吔羊肉專賣店,54ac229cd4fdab6eca38e0ea,愛吃鬼芸芸,愛食記部落客(2503篇食記),0,下港吔羊肉爐、羊肉專賣店，台北人氣火鍋、熱炒店，捷運民權西路站美食(姊姊食記)+ 2分享開啟食記›,
下港吔羊肉專賣店,560cc9b8699b6e4419082449,大胖&小胖吃胖胖,愛食記部落客(196篇食記),5,下港吔羊肉爐．線上購物表示讚賞分享開啟食記›,
下港吔羊肉專賣店,551d38302756dd4c23efe0a5,魯智深與二鍋頭,愛食記部落客(790篇食記),0,下港吔羊肉專賣店.2018回訪之沒有帶皮羊肉我藍瘦+ 1分享開啟食記›,
下港吔羊肉專賣店,54d8a0ff2756dd699b3e91c2,布咕布咕美食小天地,愛食記部落客(1895篇食記),0,下港吔羊肉專賣店-人氣超級旺的羊肉爐料理店+ 5分享開啟食記›,
